date,category,n_requests,TMAX,TMIN,PRCP,SNOW,weekday,is_weekend
2025-02-18,PARKING,2048,-2.7,-7.1,0.0,0.0,Tuesday,False
2025-02-18,SANITATION,437,-2.7,-7.1,0.0,0.0,Tuesday,False
2025-02-18,SNOW_ICE,35,-2.7,-7.1,0.0,0.0,Tuesday,False
2025-02-18,SOCIAL,306,-2.7,-7.1,0.0,0.0,Tuesday,False
2025-02-18,STREET,1110,-2.7,-7.1,0.0,0.0,Tuesday,False
2025-02-19,BUILDING,2110,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-19,FLOODING,63,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-19,HEAT,2401,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-19,NOISE,2512,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-19,OTHER,375,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-19,PARKING,2060,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-19,SANITATION,477,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-19,SNOW_ICE,39,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-19,SOCIAL,359,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-19,STREET,1032,-1.0,-8.2,0.0,0.0,Wednesday,False
2025-02-20,BUILDING,2212,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-20,FLOODING,55,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-20,HEAT,2131,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-20,NOISE,1182,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-20,OTHER,409,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-20,PARKING,2092,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-20,SANITATION,387,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-20,SNOW_ICE,27,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-20,SOCIAL,501,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-20,STREET,948,-1.6,-7.7,0.3,10.0,Thursday,False
2025-02-21,BUILDING,1875,1.7,-6.0,0.0,0.0,Friday,False
2025-02-21,FLOODING,56,1.7,-6.0,0.0,0.0,Friday,False
2025-02-21,HEAT,1956,1.7,-6.0,0.0,0.0,Friday,False
2025-02-21,NOISE,1324,1.7,-6.0,0.0,0.0,Friday,False
2025-02-21,OTHER,464,1.7,-6.0,0.0,0.0,Friday,False
2025-02-21,PARKING,1980,1.7,-6.0,0.0,0.0,Friday,False
2025-02-21,SANITATION,503,1.7,-6.0,0.0,0.0,Friday,False
2025-02-21,SNOW_ICE,12,1.7,-6.0,0.0,0.0,Friday,False
2025-02-21,SOCIAL,326,1.7,-6.0,0.0,0.0,Friday,False
2025-02-21,STREET,689,1.7,-6.0,0.0,0.0,Friday,False
2025-02-22,BUILDING,1338,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-22,FLOODING,32,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-22,HEAT,1430,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-22,NOISE,2235,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-22,OTHER,285,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-22,PARKING,2272,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-22,SANITATION,418,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-22,SNOW_ICE,11,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-22,SOCIAL,239,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-22,STREET,438,4.4,-6.0,0.0,0.0,Saturday,True
2025-02-23,BUILDING,1003,7.8,0.6,0.0,0.0,Sunday,True
2025-02-23,FLOODING,43,7.8,0.6,0.0,0.0,Sunday,True
2025-02-23,HEAT,1111,7.8,0.6,0.0,0.0,Sunday,True
2025-02-23,NOISE,2766,7.8,0.6,0.0,0.0,Sunday,True
2025-02-23,OTHER,377,7.8,0.6,0.0,0.0,Sunday,True
2025-02-23,PARKING,2359,7.8,0.6,0.0,0.0,Sunday,True
2025-02-23,SANITATION,503,7.8,0.6,0.0,0.0,Sunday,True
2025-02-23,SNOW_ICE,2,7.8,0.6,0.0,0.0,Sunday,True
2025-02-23,SOCIAL,305,7.8,0.6,0.0,0.0,Sunday,True
2025-02-23,STREET,490,7.8,0.6,0.0,0.0,Sunday,True
2025-02-24,BUILDING,2305,9.4,1.7,0.0,0.0,Monday,False
2025-02-24,FLOODING,65,9.4,1.7,0.0,0.0,Monday,False
2025-02-24,HEAT,1159,9.4,1.7,0.0,0.0,Monday,False
2025-02-24,NOISE,1393,9.4,1.7,0.0,0.0,Monday,False
2025-02-24,OTHER,539,9.4,1.7,0.0,0.0,Monday,False
2025-02-24,PARKING,2595,9.4,1.7,0.0,0.0,Monday,False
2025-02-24,SANITATION,635,9.4,1.7,0.0,0.0,Monday,False
2025-02-24,SNOW_ICE,1,9.4,1.7,0.0,0.0,Monday,False
2025-02-24,SOCIAL,341,9.4,1.7,0.0,0.0,Monday,False
2025-02-24,STREET,1072,9.4,1.7,0.0,0.0,Monday,False
2025-02-25,BUILDING,1978,13.9,6.1,0.0,0.0,Tuesday,False
2025-02-25,FLOODING,55,13.9,6.1,0.0,0.0,Tuesday,False
2025-02-25,HEAT,880,13.9,6.1,0.0,0.0,Tuesday,False
2025-02-25,NOISE,1287,13.9,6.1,0.0,0.0,Tuesday,False
2025-02-25,OTHER,491,13.9,6.1,0.0,0.0,Tuesday,False
2025-02-25,PARKING,2793,13.9,6.1,0.0,0.0,Tuesday,False
2025-02-25,SANITATION,705,13.9,6.1,0.0,0.0,Tuesday,False
2025-02-25,SOCIAL,393,13.9,6.1,0.0,0.0,Tuesday,False
2025-02-25,STREET,1090,13.9,6.1,0.0,0.0,Tuesday,False
2025-02-26,BUILDING,1855,13.3,6.1,0.0,0.0,Wednesday,False
2025-02-26,FLOODING,57,13.3,6.1,0.0,0.0,Wednesday,False
2025-02-26,HEAT,778,13.3,6.1,0.0,0.0,Wednesday,False
2025-02-26,NOISE,1306,13.3,6.1,0.0,0.0,Wednesday,False
2025-02-26,OTHER,567,13.3,6.1,0.0,0.0,Wednesday,False
2025-02-26,PARKING,2504,13.3,6.1,0.0,0.0,Wednesday,False
2025-02-26,SANITATION,667,13.3,6.1,0.0,0.0,Wednesday,False
2025-02-26,SOCIAL,390,13.3,6.1,0.0,0.0,Wednesday,False
2025-02-26,STREET,984,13.3,6.1,0.0,0.0,Wednesday,False
2025-02-27,BUILDING,1826,12.2,6.7,0.3,0.0,Thursday,False
2025-02-27,FLOODING,63,12.2,6.7,0.3,0.0,Thursday,False
2025-02-27,HEAT,794,12.2,6.7,0.3,0.0,Thursday,False
2025-02-27,NOISE,1221,12.2,6.7,0.3,0.0,Thursday,False
2025-02-27,OTHER,501,12.2,6.7,0.3,0.0,Thursday,False
2025-02-27,PARKING,2524,12.2,6.7,0.3,0.0,Thursday,False
2025-02-27,SANITATION,702,12.2,6.7,0.3,0.0,Thursday,False
2025-02-27,SOCIAL,418,12.2,6.7,0.3,0.0,Thursday,False
2025-02-27,STREET,886,12.2,6.7,0.3,0.0,Thursday,False
2025-02-28,BUILDING,1710,10.6,5.0,0.0,0.0,Friday,False
2025-02-28,FLOODING,61,10.6,5.0,0.0,0.0,Friday,False
2025-02-28,HEAT,779,10.6,5.0,0.0,0.0,Friday,False
2025-02-28,NOISE,1456,10.6,5.0,0.0,0.0,Friday,False
2025-02-28,OTHER,561,10.6,5.0,0.0,0.0,Friday,False
2025-02-28,PARKING,2536,10.6,5.0,0.0,0.0,Friday,False
2025-02-28,SANITATION,605,10.6,5.0,0.0,0.0,Friday,False
2025-02-28,SOCIAL,366,10.6,5.0,0.0,0.0,Friday,False
2025-02-28,STREET,720,10.6,5.0,0.0,0.0,Friday,False
2025-07-01,BUILDING,2909,31.7,22.2,10.9,0.0,Tuesday,False
2025-07-01,FLOODING,63,31.7,22.2,10.9,0.0,Tuesday,False
2025-07-01,HEAT,125,31.7,22.2,10.9,0.0,Tuesday,False
2025-07-01,NOISE,1141,31.7,22.2,10.9,0.0,Tuesday,False
2025-07-01,OTHER,682,31.7,22.2,10.9,0.0,Tuesday,False
2025-07-01,PARKING,2349,31.7,22.2,10.9,0.0,Tuesday,False
2025-07-01,SANITATION,836,31.7,22.2,10.9,0.0,Tuesday,False
2025-07-01,SOCIAL,642,31.7,22.2,10.9,0.0,Tuesday,False
2025-07-01,STREET,1173,31.7,22.2,10.9,0.0,Tuesday,False
2025-07-02,BUILDING,2473,28.9,21.7,0.8,0.0,Wednesday,False
2025-07-02,FLOODING,92,28.9,21.7,0.8,0.0,Wednesday,False
2025-07-02,HEAT,139,28.9,21.7,0.8,0.0,Wednesday,False
2025-07-02,NOISE,1457,28.9,21.7,0.8,0.0,Wednesday,False
2025-07-02,OTHER,824,28.9,21.7,0.8,0.0,Wednesday,False
2025-07-02,PARKING,2356,28.9,21.7,0.8,0.0,Wednesday,False
2025-07-02,SANITATION,924,28.9,21.7,0.8,0.0,Wednesday,False
2025-07-02,SOCIAL,810,28.9,21.7,0.8,0.0,Wednesday,False
2025-07-02,STREET,1165,28.9,21.7,0.8,0.0,Wednesday,False
2025-07-03,BUILDING,2280,31.1,20.6,0.0,0.0,Thursday,False
2025-07-03,FLOODING,75,31.1,20.6,0.0,0.0,Thursday,False
2025-07-03,HEAT,89,31.1,20.6,0.0,0.0,Thursday,False
2025-07-03,NOISE,1733,31.1,20.6,0.0,0.0,Thursday,False
2025-07-03,OTHER,1214,31.1,20.6,0.0,0.0,Thursday,False
2025-07-03,PARKING,2180,31.1,20.6,0.0,0.0,Thursday,False
2025-07-03,SANITATION,765,31.1,20.6,0.0,0.0,Thursday,False
2025-07-03,SOCIAL,701,31.1,20.6,0.0,0.0,Thursday,False
2025-07-03,STREET,1105,31.1,20.6,0.0,0.0,Thursday,False
2025-07-04,BUILDING,1093,28.3,19.4,0.0,0.0,Friday,False
2025-07-04,FLOODING,42,28.3,19.4,0.0,0.0,Friday,False
2025-07-04,HEAT,63,28.3,19.4,0.0,0.0,Friday,False
2025-07-04,NOISE,3313,28.3,19.4,0.0,0.0,Friday,False
2025-07-04,OTHER,3536,28.3,19.4,0.0,0.0,Friday,False
2025-07-04,PARKING,1701,28.3,19.4,0.0,0.0,Friday,False
2025-07-04,SANITATION,384,28.3,19.4,0.0,0.0,Friday,False
2025-07-04,SOCIAL,671,28.3,19.4,0.0,0.0,Friday,False
2025-07-04,STREET,462,28.3,19.4,0.0,0.0,Friday,False
2025-07-05,BUILDING,1454,28.9,20.0,0.0,0.0,Saturday,True
2025-07-05,FLOODING,52,28.9,20.0,0.0,0.0,Saturday,True
2025-07-05,HEAT,63,28.9,20.0,0.0,0.0,Saturday,True
2025-07-05,NOISE,4181,28.9,20.0,0.0,0.0,Saturday,True
2025-07-05,OTHER,2140,28.9,20.0,0.0,0.0,Saturday,True
2025-07-05,PARKING,1819,28.9,20.0,0.0,0.0,Saturday,True
2025-07-05,SANITATION,467,28.9,20.0,0.0,0.0,Saturday,True
2025-07-05,SOCIAL,635,28.9,20.0,0.0,0.0,Saturday,True
2025-07-05,STREET,622,28.9,20.0,0.0,0.0,Saturday,True
2025-07-06,BUILDING,1590,30.6,22.2,0.0,0.0,Sunday,True
2025-07-06,FLOODING,47,30.6,22.2,0.0,0.0,Sunday,True
2025-07-06,HEAT,84,30.6,22.2,0.0,0.0,Sunday,True
2025-07-06,NOISE,3101,30.6,22.2,0.0,0.0,Sunday,True
2025-07-06,OTHER,978,30.6,22.2,0.0,0.0,Sunday,True
2025-07-06,PARKING,1994,30.6,22.2,0.0,0.0,Sunday,True
2025-07-06,SANITATION,507,30.6,22.2,0.0,0.0,Sunday,True
2025-07-06,SOCIAL,611,30.6,22.2,0.0,0.0,Sunday,True
2025-07-06,STREET,535,30.6,22.2,0.0,0.0,Sunday,True
2025-07-07,BUILDING,2894,30.6,24.4,0.0,0.0,Monday,False
2025-07-07,FLOODING,69,30.6,24.4,0.0,0.0,Monday,False
2025-07-07,HEAT,114,30.6,24.4,0.0,0.0,Monday,False
2025-07-07,NOISE,1284,30.6,24.4,0.0,0.0,Monday,False
2025-07-07,OTHER,794,30.6,24.4,0.0,0.0,Monday,False
2025-07-07,PARKING,2346,30.6,24.4,0.0,0.0,Monday,False
2025-07-07,SANITATION,873,30.6,24.4,0.0,0.0,Monday,False
2025-07-07,SOCIAL,719,30.6,24.4,0.0,0.0,Monday,False
2025-07-07,STREET,1173,30.6,24.4,0.0,0.0,Monday,False
2025-07-08,BUILDING,2932,33.9,22.8,2.3,0.0,Tuesday,False
2025-07-08,FLOODING,99,33.9,22.8,2.3,0.0,Tuesday,False
2025-07-08,HEAT,108,33.9,22.8,2.3,0.0,Tuesday,False
2025-07-08,NOISE,1127,33.9,22.8,2.3,0.0,Tuesday,False
2025-07-08,OTHER,731,33.9,22.8,2.3,0.0,Tuesday,False
2025-07-08,PARKING,2377,33.9,22.8,2.3,0.0,Tuesday,False
2025-07-08,SANITATION,719,33.9,22.8,2.3,0.0,Tuesday,False
2025-07-08,SOCIAL,700,33.9,22.8,2.3,0.0,Tuesday,False
2025-07-08,STREET,1179,33.9,22.8,2.3,0.0,Tuesday,False
2025-07-09,BUILDING,2881,32.2,22.8,1.3,0.0,Wednesday,False
2025-07-09,FLOODING,82,32.2,22.8,1.3,0.0,Wednesday,False
2025-07-09,HEAT,103,32.2,22.8,1.3,0.0,Wednesday,False
2025-07-09,NOISE,1179,32.2,22.8,1.3,0.0,Wednesday,False
2025-07-09,OTHER,676,32.2,22.8,1.3,0.0,Wednesday,False
2025-07-09,PARKING,2423,32.2,22.8,1.3,0.0,Wednesday,False
2025-07-09,SANITATION,662,32.2,22.8,1.3,0.0,Wednesday,False
2025-07-09,SOCIAL,731,32.2,22.8,1.3,0.0,Wednesday,False
2025-07-09,STREET,1239,32.2,22.8,1.3,0.0,Wednesday,False
2025-07-10,BUILDING,2553,28.9,21.1,4.6,0.0,Thursday,False
2025-07-10,FLOODING,92,28.9,21.1,4.6,0.0,Thursday,False
2025-07-10,HEAT,82,28.9,21.1,4.6,0.0,Thursday,False
2025-07-10,NOISE,1339,28.9,21.1,4.6,0.0,Thursday,False
2025-07-10,OTHER,657,28.9,21.1,4.6,0.0,Thursday,False
2025-07-10,PARKING,2499,28.9,21.1,4.6,0.0,Thursday,False
2025-07-10,SANITATION,931,28.9,21.1,4.6,0.0,Thursday,False
2025-07-10,SOCIAL,728,28.9,21.1,4.6,0.0,Thursday,False
2025-07-10,STREET,1284,28.9,21.1,4.6,0.0,Thursday,False
2025-07-11,BUILDING,2318,28.9,22.8,0.0,0.0,Friday,False
2025-07-11,FLOODING,56,28.9,22.8,0.0,0.0,Friday,False
2025-07-11,HEAT,92,28.9,22.8,0.0,0.0,Friday,False
2025-07-11,NOISE,1847,28.9,22.8,0.0,0.0,Friday,False
2025-07-11,OTHER,694,28.9,22.8,0.0,0.0,Friday,False
2025-07-11,PARKING,2440,28.9,22.8,0.0,0.0,Friday,False
2025-07-11,SANITATION,866,28.9,22.8,0.0,0.0,Friday,False
2025-07-11,SOCIAL,651,28.9,22.8,0.0,0.0,Friday,False
2025-07-11,STREET,1079,28.9,22.8,0.0,0.0,Friday,False
2025-07-12,BUILDING,1407,28.3,23.3,0.0,0.0,Saturday,True
2025-07-12,FLOODING,53,28.3,23.3,0.0,0.0,Saturday,True
2025-07-12,HEAT,73,28.3,23.3,0.0,0.0,Saturday,True
2025-07-12,NOISE,3237,28.3,23.3,0.0,0.0,Saturday,True
2025-07-12,OTHER,597,28.3,23.3,0.0,0.0,Saturday,True
2025-07-12,PARKING,2293,28.3,23.3,0.0,0.0,Saturday,True
2025-07-12,SANITATION,649,28.3,23.3,0.0,0.0,Saturday,True
2025-07-12,SOCIAL,673,28.3,23.3,0.0,0.0,Saturday,True
2025-07-12,STREET,538,28.3,23.3,0.0,0.0,Saturday,True
2025-07-13,BUILDING,1424,28.3,21.7,0.0,0.0,Sunday,True
2025-07-13,FLOODING,40,28.3,21.7,0.0,0.0,Sunday,True
2025-07-13,HEAT,89,28.3,21.7,0.0,0.0,Sunday,True
2025-07-13,NOISE,3555,28.3,21.7,0.0,0.0,Sunday,True
2025-07-13,OTHER,557,28.3,21.7,0.0,0.0,Sunday,True
2025-07-13,PARKING,2300,28.3,21.7,0.0,0.0,Sunday,True
2025-07-13,SANITATION,655,28.3,21.7,0.0,0.0,Sunday,True
2025-07-13,SOCIAL,662,28.3,21.7,0.0,0.0,Sunday,True
2025-07-13,STREET,561,28.3,21.7,0.0,0.0,Sunday,True
2025-07-14,BUILDING,2806,29.4,22.8,67.1,0.0,Monday,False
2025-07-14,FLOODING,254,29.4,22.8,67.1,0.0,Monday,False
2025-07-14,HEAT,109,29.4,22.8,67.1,0.0,Monday,False
2025-07-14,NOISE,1198,29.4,22.8,67.1,0.0,Monday,False
2025-07-14,OTHER,737,29.4,22.8,67.1,0.0,Monday,False
2025-07-14,PARKING,2344,29.4,22.8,67.1,0.0,Monday,False
2025-07-14,SANITATION,792,29.4,22.8,67.1,0.0,Monday,False
2025-07-14,SOCIAL,714,29.4,22.8,67.1,0.0,Monday,False
2025-07-14,STREET,1364,29.4,22.8,67.1,0.0,Monday,False
2025-07-15,BUILDING,2775,30.0,22.2,0.0,0.0,Tuesday,False
2025-07-15,FLOODING,220,30.0,22.2,0.0,0.0,Tuesday,False
2025-07-15,HEAT,147,30.0,22.2,0.0,0.0,Tuesday,False
2025-07-15,NOISE,1108,30.0,22.2,0.0,0.0,Tuesday,False
2025-07-15,OTHER,681,30.0,22.2,0.0,0.0,Tuesday,False
2025-07-15,PARKING,2550,30.0,22.2,0.0,0.0,Tuesday,False
2025-07-15,SANITATION,967,30.0,22.2,0.0,0.0,Tuesday,False
2025-07-15,SOCIAL,669,30.0,22.2,0.0,0.0,Tuesday,False
2025-07-15,STREET,1502,30.0,22.2,0.0,0.0,Tuesday,False
2025-07-16,BUILDING,2829,30.6,25.0,0.0,0.0,Wednesday,False
2025-07-16,FLOODING,118,30.6,25.0,0.0,0.0,Wednesday,False
2025-07-16,HEAT,101,30.6,25.0,0.0,0.0,Wednesday,False
2025-07-16,NOISE,1398,30.6,25.0,0.0,0.0,Wednesday,False
2025-07-16,OTHER,852,30.6,25.0,0.0,0.0,Wednesday,False
2025-07-16,PARKING,2368,30.6,25.0,0.0,0.0,Wednesday,False
2025-07-16,SANITATION,859,30.6,25.0,0.0,0.0,Wednesday,False
2025-07-16,SOCIAL,700,30.6,25.0,0.0,0.0,Wednesday,False
2025-07-16,STREET,1288,30.6,25.0,0.0,0.0,Wednesday,False
2025-07-17,BUILDING,2675,32.2,23.9,0.0,0.0,Thursday,False
2025-07-17,FLOODING,124,32.2,23.9,0.0,0.0,Thursday,False
2025-07-17,HEAT,104,32.2,23.9,0.0,0.0,Thursday,False
2025-07-17,NOISE,1470,32.2,23.9,0.0,0.0,Thursday,False
2025-07-17,OTHER,676,32.2,23.9,0.0,0.0,Thursday,False
2025-07-17,PARKING,2378,32.2,23.9,0.0,0.0,Thursday,False
2025-07-17,SANITATION,873,32.2,23.9,0.0,0.0,Thursday,False
2025-07-17,SOCIAL,686,32.2,23.9,0.0,0.0,Thursday,False
2025-07-17,STREET,1243,32.2,23.9,0.0,0.0,Thursday,False
2025-07-18,BUILDING,2291,27.8,22.8,0.0,0.0,Friday,False
2025-07-18,FLOODING,88,27.8,22.8,0.0,0.0,Friday,False
2025-07-18,HEAT,96,27.8,22.8,0.0,0.0,Friday,False
2025-07-18,NOISE,2028,27.8,22.8,0.0,0.0,Friday,False
2025-07-18,OTHER,772,27.8,22.8,0.0,0.0,Friday,False
2025-07-18,PARKING,2440,27.8,22.8,0.0,0.0,Friday,False
2025-07-18,SANITATION,812,27.8,22.8,0.0,0.0,Friday,False
2025-07-18,SOCIAL,665,27.8,22.8,0.0,0.0,Friday,False
2025-07-18,STREET,1028,27.8,22.8,0.0,0.0,Friday,False
2025-07-19,BUILDING,1407,27.2,20.6,0.0,0.0,Saturday,True
2025-07-19,FLOODING,46,27.2,20.6,0.0,0.0,Saturday,True
2025-07-19,HEAT,71,27.2,20.6,0.0,0.0,Saturday,True
2025-07-19,NOISE,3257,27.2,20.6,0.0,0.0,Saturday,True
2025-07-19,OTHER,655,27.2,20.6,0.0,0.0,Saturday,True
2025-07-19,PARKING,2233,27.2,20.6,0.0,0.0,Saturday,True
2025-07-19,SANITATION,609,27.2,20.6,0.0,0.0,Saturday,True
2025-07-19,SOCIAL,648,27.2,20.6,0.0,0.0,Saturday,True
2025-07-19,STREET,527,27.2,20.6,0.0,0.0,Saturday,True
2025-07-20,BUILDING,1450,31.1,23.9,0.0,0.0,Sunday,True
2025-07-20,FLOODING,35,31.1,23.9,0.0,0.0,Sunday,True
2025-07-20,HEAT,64,31.1,23.9,0.0,0.0,Sunday,True
2025-07-20,NOISE,3441,31.1,23.9,0.0,0.0,Sunday,True
2025-07-20,OTHER,492,31.1,23.9,0.0,0.0,Sunday,True
2025-07-20,PARKING,2325,31.1,23.9,0.0,0.0,Sunday,True
2025-07-20,SANITATION,561,31.1,23.9,0.0,0.0,Sunday,True
2025-07-20,SOCIAL,664,31.1,23.9,0.0,0.0,Sunday,True
2025-07-20,STREET,562,31.1,23.9,0.0,0.0,Sunday,True
2025-07-21,BUILDING,2451,29.4,21.7,0.0,0.0,Monday,False
2025-07-21,FLOODING,89,29.4,21.7,0.0,0.0,Monday,False
2025-07-21,HEAT,115,29.4,21.7,0.0,0.0,Monday,False
2025-07-21,NOISE,1874,29.4,21.7,0.0,0.0,Monday,False
2025-07-21,OTHER,735,29.4,21.7,0.0,0.0,Monday,False
2025-07-21,PARKING,2464,29.4,21.7,0.0,0.0,Monday,False
2025-07-21,SANITATION,845,29.4,21.7,0.0,0.0,Monday,False
2025-07-21,SOCIAL,580,29.4,21.7,0.0,0.0,Monday,False
2025-07-21,STREET,1277,29.4,21.7,0.0,0.0,Monday,False
2025-07-22,BUILDING,2391,27.2,19.4,0.0,0.0,Tuesday,False
2025-07-22,FLOODING,77,27.2,19.4,0.0,0.0,Tuesday,False
2025-07-22,HEAT,106,27.2,19.4,0.0,0.0,Tuesday,False
2025-07-22,NOISE,1625,27.2,19.4,0.0,0.0,Tuesday,False
2025-07-22,OTHER,747,27.2,19.4,0.0,0.0,Tuesday,False
2025-07-22,PARKING,2532,27.2,19.4,0.0,0.0,Tuesday,False
2025-07-22,SANITATION,876,27.2,19.4,0.0,0.0,Tuesday,False
2025-07-22,SOCIAL,662,27.2,19.4,0.0,0.0,Tuesday,False
2025-07-22,STREET,1285,27.2,19.4,0.0,0.0,Tuesday,False
2025-07-23,BUILDING,2441,26.7,20.6,0.0,0.0,Wednesday,False
2025-07-23,FLOODING,79,26.7,20.6,0.0,0.0,Wednesday,False
2025-07-23,HEAT,97,26.7,20.6,0.0,0.0,Wednesday,False
2025-07-23,NOISE,1630,26.7,20.6,0.0,0.0,Wednesday,False
2025-07-23,OTHER,760,26.7,20.6,0.0,0.0,Wednesday,False
2025-07-23,PARKING,2387,26.7,20.6,0.0,0.0,Wednesday,False
2025-07-23,SANITATION,860,26.7,20.6,0.0,0.0,Wednesday,False
2025-07-23,SOCIAL,663,26.7,20.6,0.0,0.0,Wednesday,False
2025-07-23,STREET,1188,26.7,20.6,0.0,0.0,Wednesday,False
2025-07-24,BUILDING,2296,30.6,21.1,0.0,0.0,Thursday,False
2025-07-24,FLOODING,76,30.6,21.1,0.0,0.0,Thursday,False
2025-07-24,HEAT,88,30.6,21.1,0.0,0.0,Thursday,False
2025-07-24,NOISE,1651,30.6,21.1,0.0,0.0,Thursday,False
2025-07-24,OTHER,657,30.6,21.1,0.0,0.0,Thursday,False
2025-07-24,PARKING,2381,30.6,21.1,0.0,0.0,Thursday,False
2025-07-24,SANITATION,855,30.6,21.1,0.0,0.0,Thursday,False
2025-07-24,SOCIAL,897,30.6,21.1,0.0,0.0,Thursday,False
2025-07-24,STREET,1180,30.6,21.1,0.0,0.0,Thursday,False
2025-07-25,BUILDING,2213,35.0,24.4,0.3,0.0,Friday,False
2025-07-25,FLOODING,111,35.0,24.4,0.3,0.0,Friday,False
2025-07-25,HEAT,82,35.0,24.4,0.3,0.0,Friday,False
2025-07-25,NOISE,1837,35.0,24.4,0.3,0.0,Friday,False
2025-07-25,OTHER,647,35.0,24.4,0.3,0.0,Friday,False
2025-07-25,PARKING,2345,35.0,24.4,0.3,0.0,Friday,False
2025-07-25,SANITATION,763,35.0,24.4,0.3,0.0,Friday,False
2025-07-25,SOCIAL,622,35.0,24.4,0.3,0.0,Friday,False
2025-07-25,STREET,1448,35.0,24.4,0.3,0.0,Friday,False
2025-07-26,BUILDING,1393,29.4,23.3,0.0,0.0,Saturday,True
2025-07-26,FLOODING,42,29.4,23.3,0.0,0.0,Saturday,True
2025-07-26,HEAT,96,29.4,23.3,0.0,0.0,Saturday,True
2025-07-26,NOISE,3606,29.4,23.3,0.0,0.0,Saturday,True
2025-07-26,OTHER,524,29.4,23.3,0.0,0.0,Saturday,True
2025-07-26,PARKING,2253,29.4,23.3,0.0,0.0,Saturday,True
2025-07-26,SANITATION,557,29.4,23.3,0.0,0.0,Saturday,True
2025-07-26,SOCIAL,555,29.4,23.3,0.0,0.0,Saturday,True
2025-07-26,STREET,745,29.4,23.3,0.0,0.0,Saturday,True
2025-07-27,BUILDING,1139,28.9,22.8,0.0,0.0,Sunday,True
2025-07-27,FLOODING,35,28.9,22.8,0.0,0.0,Sunday,True
2025-07-27,HEAT,97,28.9,22.8,0.0,0.0,Sunday,True
2025-07-27,NOISE,4076,28.9,22.8,0.0,0.0,Sunday,True
2025-07-27,OTHER,413,28.9,22.8,0.0,0.0,Sunday,True
2025-07-27,PARKING,2245,28.9,22.8,0.0,0.0,Sunday,True
2025-07-27,SANITATION,684,28.9,22.8,0.0,0.0,Sunday,True
2025-07-27,SOCIAL,539,28.9,22.8,0.0,0.0,Sunday,True
2025-07-27,STREET,636,28.9,22.8,0.0,0.0,Sunday,True
2025-07-28,BUILDING,3291,34.4,24.4,0.0,0.0,Monday,False
2025-07-28,FLOODING,64,34.4,24.4,0.0,0.0,Monday,False
2025-07-28,HEAT,99,34.4,24.4,0.0,0.0,Monday,False
2025-07-28,NOISE,1603,34.4,24.4,0.0,0.0,Monday,False
2025-07-28,OTHER,664,34.4,24.4,0.0,0.0,Monday,False
2025-07-28,PARKING,2458,34.4,24.4,0.0,0.0,Monday,False
2025-07-28,SANITATION,859,34.4,24.4,0.0,0.0,Monday,False
2025-07-28,SOCIAL,658,34.4,24.4,0.0,0.0,Monday,False
2025-07-28,STREET,1255,34.4,24.4,0.0,0.0,Monday,False
2025-07-29,BUILDING,3316,36.1,25.6,0.0,0.0,Tuesday,False
2025-07-29,FLOODING,77,36.1,25.6,0.0,0.0,Tuesday,False
2025-07-29,HEAT,118,36.1,25.6,0.0,0.0,Tuesday,False
2025-07-29,NOISE,1492,36.1,25.6,0.0,0.0,Tuesday,False
2025-07-29,OTHER,739,36.1,25.6,0.0,0.0,Tuesday,False
2025-07-29,PARKING,2413,36.1,25.6,0.0,0.0,Tuesday,False
2025-07-29,SANITATION,918,36.1,25.6,0.0,0.0,Tuesday,False
2025-07-29,SOCIAL,698,36.1,25.6,0.0,0.0,Tuesday,False
2025-07-29,STREET,1260,36.1,25.6,0.0,0.0,Tuesday,False
2025-07-30,BUILDING,3166,35.0,23.9,7.1,0.0,Wednesday,False
2025-07-30,FLOODING,126,35.0,23.9,7.1,0.0,Wednesday,False
2025-07-30,HEAT,111,35.0,23.9,7.1,0.0,Wednesday,False
